sample-id	forward-absolute-filepath	reverse-absolute-filepath	batch	groups
HB14D037	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D037.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D037.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D038	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D038.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D038.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D039	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D039.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D039.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D040	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D040.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D040.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D041	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D041.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D041.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D042	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D042.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D042.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D043	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D043.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D043.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D044	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D044.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D044.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D045	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D045.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D045.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D046	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D046.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D046.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D047	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D047.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D047.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D048	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D048.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D048.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D049	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D049.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D049.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D050	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D050.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D050.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D051	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D051.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D051.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D052	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D052.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D052.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D053	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D053.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D053.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D054	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D054.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D054.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D055	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D055.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D055.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D056	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D056.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D056.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D057	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D057.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D057.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D058	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D058.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D058.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D059	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D059.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D059.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D060	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D060.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D060.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D061	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D061.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D061.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D062	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D062.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D062.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D063	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D063.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D063.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D064	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D064.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D064.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D065	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D065.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D065.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D066	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D066.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D066.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D067	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D067.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D067.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D068	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D068.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D068.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D069	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D069.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D069.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D070	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D070.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D070.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D071	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D071.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D071.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D072	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D072.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D072.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D073	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D073.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D073.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D074	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D074.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D074.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D075	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D075.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D075.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D076	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D076.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D076.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D077	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D077.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D077.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D078	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D078.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D078.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D079	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D079.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D079.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D080	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D080.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D080.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D081	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D081.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D081.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D082	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D082.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D082.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D083	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D083.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D083.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D084	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D084.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D084.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D085	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D085.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D085.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D086	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D086.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D086.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D087	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D087.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D087.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
