genus	Homogentisic acid	Catechin	3-Methoxybenzenepropanoic acid	Acesulfame	Tartaric acid	Mannose	Tryptophol	Umbelliferone	Quinaldic acid	Isocitric acid	"3,3-Dimethylglutaric acid"	Oxindole-3-acetic acid	"2,4'-Dihydroxyacetophenone"	"3,5-Diiodo-L-tyrosine"	Ribulose	Arabinose	Arabinonic acid	Inosine	Syringic acid	Guanosine (G)	Heptacosanoic acid	Butyrylcarnitine(C4)	4-Hydroxycinnamic acid	Vanillymandelic Acid	3-Phenylbutyric acid	Ascorbic acid	Quinolinic acid	Indoleacetic acid	"3,4-Dihydro-2H-1-benzopyran-2-one"	Cysteic acid	"1,2,3-Propanetricarboxylic acid"	"2,3-Diaminopropionic acid"	Glutaric acid	Lactulose	Vanillic acid	Mandelic acid
g__Scatocola	0.0275943147496358	0.0744784756465136	0.201592644824548	0.17024352214759	0.890422538098257	0.746586082422649	0.0654588560690171	0.0206599780814601	0.0358915198531244	0.35763643272473	0.0101416532677019	0.0040669430935209	0.495540797444511	0.0287299552695054	0.341162112578473	0.315359978294521	0.0624549915265518	0.122745309400659	0.108491986931178	0.0233534250132937	0.0310612710366124	0.915855348431392	0.550805411903634	0.0817943706954848	0.0142094010535692	0.230028233224632	0.572436082742596	0.0268751657620569	0.950574294369525	0.76159807200243	0.0332345323834065	0.318127821022682	0.51235108646934	0.0639656324141036	0.35868958515678	0.0560455705185378
g__Scatomonas	0.390376186417419	0.741376282211371	0.289787345715756	0.443891098305671	0.279128074636025	0.550424511243407	0.894825025177486	0.263322604570296	0.253602206083326	0.642764281297424	0.10712678648664	0.633345247842589	0.707785446347377	0.325805977644194	0.514547113042134	0.576264418765594	0.490773351155899	0.772085222712981	0.480831453999132	0.280283472604137	0.573985639698796	0.589041333648762	0.424442866296936	0.987004780369725	0.196378182221308	0.869557008178124	0.988140353592783	0.807382329813332	0.0574120183142726	0.565749374334324	0.16582006503296	0.43326300487109	0.102687611819187	0.377297386896441	0.415070241699361	0.230725965196642
g__Scatomorpha	0.00577458933329436	0.0314212486629445	0.064128777833754	0.27541589075187	0.655783144764821	0.941503207839565	0.791244321994229	0.801878486159748	1.11592010094865e-05	0.199969676873818	8.07480585439822e-05	0.952536526659597	0.189825424541594	0.000377106453354172	0.199397116240654	0.249643674096564	0.285698490974913	0.00587400517016283	0.0168026084584606	4.2157977477544e-05	0.041014808694251	0.290759692259646	0.0814408610490402	0.863067330327536	1.53179527691418e-05	0.527201244384935	0.481746528929395	0.317577641262151	0.99125010320846	0.877147176184199	0.352311527161255	0.937646906744846	0.00342955537608378	0.0611899865892444	0.0758406153726967	0.3568565773443
g__Scatoplasma	0.714382906973118	0.723990451734241	0.100451637751164	0.90313498372873	0.856605918457401	0.446837645394086	0.877398170184444	0.720270942822478	0.0634843029463237	0.915409038735188	0.479768751890226	0.873011548676676	0.871463494038508	0.224833335482821	0.80990252996391	0.788810923418745	0.772438608511124	0.201834723436731	0.318309307623058	0.0311118109119772	0.359091424600457	0.490407790093171	0.399679311259527	0.391022473443539	0.164853781583176	0.951491920259183	0.709988621983541	0.697982991272079	0.855562907157507	0.483631708578919	0.941605829182987	0.273474076924204	0.343555843720503	0.917673405859746	0.571276810780865	0.45221857022385
g__Scatosoma	0.0944412345432386	0.00529572046625675	0.198235466172294	0.0722354507015403	0.430757783983484	0.855034259743554	0.00751106787182499	0.0104999196137364	0.00011679337636082	0.0548891907763642	7.9606748172396e-05	0.000490939246544151	0.0610474683087722	0.00803171431501587	0.434751031831393	0.581476317719039	0.514069917292867	0.00676405960644662	0.000767010283505249	0.00042607246342102	0.00139556720880178	0.896656084498194	0.132088884549076	0.184931812281227	0.0341311745729936	0.0514253913107196	0.200324982939328	0.00602832502914607	0.978818514573564	0.627502284151917	0.0126406023060919	0.0467838702646273	0.922879987726332	0.319965708351816	0.0721811093949149	0.00798430449387013
g__Scatousia	0.393471129946477	0.169510798645451	0.456436559399148	0.222916580233398	0.4821467692665	0.82602177783723	0.08570718605021	0.2757812549776	0.000923640621480879	0.904110157564635	0.198916970194597	0.0298970383307241	0.359487405219349	0.509501511097159	0.559524657110083	0.550154409838141	0.222917052883079	0.0312486593722855	0.166058431344634	0.0058633433704273	0.569168755675416	0.75823442470139	0.989258080942102	0.700952878520526	0.0900331034034925	0.692292071495712	0.851533305802046	0.0136511909006705	0.699753672677926	0.452334869860921	0.805649196730255	0.990211780755619	0.701477253692045	0.557575783692651	0.526924289901675	0.256841539675912
g__Scatovivens	0.105906768162069	0.0493032415946602	0.0466639945835378	0.560341947937078	0.908317955583368	0.253271064739989	0.796660632111232	0.91339988600151	8.07480585439822e-05	0.285884870971733	0.000778318839910665	0.656360415503966	0.246558388550326	0.0199696023018881	0.0231181180056453	0.0186348883013562	0.850334147133345	0.0455575817369482	0.048232033403527	0.0024959109331907	0.116614802525106	0.857349747094346	0.581476317719039	0.932173910993265	0.0339479611392082	0.557939578906801	0.235816055410746	0.00777233434882686	0.596060378303214	0.960383828000182	0.805056454080883	0.528071745506187	0.0615705765109041	0.136168721043781	0.236021752173842	0.127138440388496
g__Scybalenecus	0.92558159485651	0.683302283803414	0.630956277560272	0.196609648976278	0.246115191240471	0.824438984436101	0.3505149003238	0.658294423546236	0.114595957660577	0.430757783983484	0.716824817707654	0.489384307300365	0.91928421131731	0.0799342581647958	0.784436816539319	0.925428653380877	0.615898896094882	0.173161172001901	0.892003138085699	0.0687833539179802	0.31155255194295	0.379968970602191	0.563315418940163	0.362633542926512	0.516457143518193	0.72349325827581	0.823699889421419	0.468502096008375	0.728878642564381	0.798874515383565	0.164966888532924	0.580823982454895	0.19541785503176	0.99211127974219	0.5898161711798	0.370552897727706
g__Scybalocola	0.173521588805015	0.903538326659828	0.954599559248195	0.832015451347016	0.42647406921887	0.599123644640145	0.315678983522725	0.890236025460822	0.288807380641155	0.220637833635563	0.169382825008824	0.728626816194487	0.253393484788565	0.173840514637818	0.500788798930511	0.572150273447882	0.250429884866836	0.233956260461595	0.202122569832161	0.367832525378857	0.80013352907536	0.999860058191678	0.207769424689832	0.683709148570494	0.685416790750307	0.279076811983927	0.363368054917335	0.309468645316199	0.282271170515779	0.316313804350489	0.428245939687814	0.311644611340016	0.881454583292998	0.677242848766174	0.231404835314057	0.179873235394877
g__Scybalomonas	0.278791388475012	0.800172049689983	0.884679821077515	0.209703549184332	0.927348617137321	0.979955549478688	0.651180366413832	0.154963829312448	0.707599620722732	0.611528163845753	0.770464201815184	0.338000049033698	0.661697998898493	0.818314669298498	0.774595766760097	0.846549171465548	0.903474536308816	0.652959104011527	0.70192959661393	0.399095279959281	0.821600533003112	0.7416517751512	0.986945244063833	0.0867943174762659	0.661031506148047	0.414957724504543	0.148755245684359	0.882328595733641	0.57236742533473	0.97571192824811	0.336388024383556	0.728623525684887	0.214428631799872	0.14508170032448	0.511034368725221	0.856605918457401
g__Scybalousia	0.0504490718487712	0.0713652684230706	0.330128891231683	0.131572368335468	0.101779772701687	0.709988621983541	0.715655422225578	0.228701685559209	0.000708488488763415	0.0639682282028749	0.0132662849145848	0.119898588964115	0.0921842377248262	0.00756699383605627	0.244510874854262	0.249364685130201	0.354360751598573	0.665155952028499	0.0652738074283201	0.0621151075191309	0.678245069943476	0.965451739481729	0.0559594398187138	0.770139758066126	0.018076689922403	0.354199111	0.142288235605414	0.992071310309881	0.509501511097159	0.165141464718241	0.371238863302669	0.763917120505892	0.00421288569947635	0.285698490974913	0.0660464834506455	0.298331872294419
g__Sellimonas	0.000587236444638673	0.551373009346156	0.611601707922942	0.000314632545458622	0.679358308512567	0.744003653644248	3.55186515147455e-06	0.00014143468646649	0.0129624674190375	0.0160026483847587	0.00149742793251731	6.84263815619909e-07	0.00155695116070492	0.0483038442112434	0.394405812425385	0.28072832555486	0.491213436814356	0.0193125787582374	1.67640739471187e-05	0.000274418231926578	0.350332725943052	0.490653518843046	0.00532803170719132	0.00250148666820762	0.00518739380858551	0.0618457329295808	0.00271668320203924	0.0413801678292567	0.0232150066239808	0.916232361601047	0.00200789292254172	0.0709415109461959	0.0945709190051912	0.433896287290641	0.00289578112794775	0.179860641587225
g__SFTH01	0.0300520027838428	0.0279759753116542	0.181426490564279	0.0811618225306113	0.698460054651425	0.392701921838964	0.478512672260202	0.394600140342286	7.22456453077804e-07	0.303585019458876	0.000502960188693536	0.302781164807963	0.536265732560395	0.00788439035962058	0.0257599968296256	0.0452172121182972	0.602387329428764	0.0298110580004255	0.101072816101939	0.00381171041135707	0.246560591410109	0.847731856555219	0.274598187290578	0.347986676121424	0.0072258747852508	0.663064894944265	0.344612415965883	0.264591517220872	0.53157215012607	0.893585355913409	0.0439749333127302	0.516457143518193	1.38437734455118e-05	0.312065562989792	0.257681396485564	0.30165766543432
g__SIG32	0.0231086482583932	0.0207390865744291	0.533965969208032	0.688605609273983	0.525791580979405	0.0609376983153538	0.431137584668709	0.224562187421536	2.34278316668255e-06	0.0855406087585144	0.000293643681687843	0.778309956187657	0.0432289491220716	0.00274199778722741	0.00987740038800901	0.0186348883013562	0.983093378145359	0.0362733956681729	0.0303856995782277	0.00376791431423672	0.0853079427989865	0.876763769088348	0.173521588805015	0.275383769771814	0.00342706097519395	0.415147195126249	0.122727319958783	0.0121200339475523	0.0668679356911059	0.491791976318651	0.478055408435253	0.805498935670432	0.202573055405146	0.127170475376628	0.085446120588692	0.458177272380307
g__SIG471	0.0317265876819097	0.0111315038703557	0.140905254434826	0.9913785876584	0.355920016378888	0.475505622157633	0.232589582972218	0.756379314624693	9.83870259325484e-07	0.0531516892524014	1.76934202410148e-05	0.417144647997435	0.0683489146697758	0.0027908436873716	0.288752005062637	0.335729921254194	0.975178741039738	0.160368925014738	0.00266818422076769	0.00707392086702569	0.119898588964115	0.469876027684422	0.0288368256099045	0.728576816993012	0.00050607785383776	0.247637426378584	0.215573760469592	0.327427740984796	0.904512759909636	0.744586772797767	0.964413148705212	0.718303597328457	0.411795301190035	0.051735562558295	0.0176629493549142	0.0072258747852508
g__SIG5	0.830301362176063	0.682264739104184	0.0453921856969616	0.280462794652954	0.797783076160986	0.979507266553462	0.630092032791459	0.185191233167405	0.0055022196496112	0.66770691357976	0.112991056611809	0.262075897047086	0.69109778999776	0.128951209780968	0.638504159951049	0.821209139256836	0.671760370124792	0.96780274858468	0.671542394036106	0.400438689658239	0.341325185716063	0.715881686524053	0.604383561913931	0.481746528929395	0.0750884090072786	0.824430063198559	0.656360415503966	0.974753173911507	0.917536784464336	0.434959727289304	0.201114052890659	0.933386778803851	0.00446793021857389	0.341624002797628	0.583481297781293	0.673744794129891
g__SIG673	0.123423253701041	0.113039654015049	0.231142929431351	0.328555944914931	0.966087003358829	0.698285879749461	0.0442590375593764	0.255724078837998	0.000777056717461601	0.263978201754677	0.01099734335317	0.0243632156425894	0.0204678380072192	0.047349380169809	0.718995198185655	0.821600533003112	0.161757167289589	0.00535320004784539	0.0164640945462916	1.89117211393226e-05	0.0260907914959446	0.196068283497441	0.44772312933506	0.559839217098387	0.00993692450234493	0.864195964507006	0.292511856280124	0.0110333504940931	0.852518757175603	0.507000310192908	0.0961235520903039	0.642747650952371	0.994073339652589	0.680307746269739	0.135056736496119	0.140458171143519
g__Slackia_A	0.0131018179872997	0.501423645899609	0.474344132617553	0.00266481631466518	0.258978819948521	0.937572257980893	0.00112119077101974	0.00209073375918479	0.0508180843108833	0.132088884549076	0.0255308056015121	0.000146595924901801	0.0149387487892108	0.249267472353713	0.803943773907441	0.918001895761738	0.26925240079798	0.0106149390822793	0.00751106787182499	0.00224729163496813	0.107925296600799	0.171319781070416	0.0552052940826867	0.0137110404642854	0.0404617442777561	0.25642810091366	0.201956992470178	0.464683597838797	0.937537025526121	0.879444905101214	0.0445869997535472	0.00657020575106628	0.0707416847626377	0.937497101245003	0.0560455705185378	0.140731702404232
g__Sneathia	0.64778193140796	0.749295790023189	0.383506670961026	0.663141756462939	0.87977704451752	0.749295790023189	0.755940455923836	0.496118630892091	0.280462794652954	0.91928421131731	0.912989646404079	0.810661826103317	0.853521797263726	0.618632679297927	0.483027498394913	0.429515769089755	0.893585355913409	0.377299191174002	0.83901983282869	0.539281094900956	0.951491920259183	0.951491920259183	0.810661826103317	0.755940455923836	0.670849068108977	0.489572625715842	0.721545824012808	0.755940455923836	0.997076599264575	0.736031290471064	0.986499068776436	0.969062413972216	0.524734811120719	0.55398837735875	0.770464201815184	0.699919854700502
g__Spyradenecus	0.545631883541229	0.0203229067521557	0.5226478250397	0.241791751292571	0.475284167847585	0.0906555635300202	0.815365612807787	0.928366480364711	9.31216268272946e-06	0.323214447668475	0.0100562892128644	0.644605099910937	0.436432290526624	0.0359178766155964	0.00888632067789139	0.011861757286306	0.679426310499871	0.298681500973141	0.0660146355516459	0.0714639316435735	0.306871954299374	0.913473667759979	0.168240432034708	0.862903571184253	0.682602857925332	0.328477547752974	0.156209289757649	0.182350898463757	0.284596828768584	0.796123281709299	0.375405223117466	0.80225179786721	0.00362750672622699	0.0878839061831456	0.282501729863204	0.0839422212862956
g__Spyradocola	0.00218503438938443	0.0116054296902097	0.183418151983298	0.987694484769485	0.439811414579081	0.452179842348221	0.0602737708107866	0.265186228164306	1.41827020989729e-08	0.0233499640279835	9.28290502121655e-08	0.168171934218735	0.00737676798072749	3.9815838583621e-05	0.0314341196614547	0.0510113376371895	0.79134688852033	0.00372465905353371	7.54177122402335e-05	2.78562651211805e-06	0.00552341662117222	0.448960922953001	0.00710245036693996	0.228110709554652	9.12977512708001e-06	0.0909923987293825	0.0725263705479973	0.0678209848033383	0.918721186512221	0.712199553443789	0.956317875497141	0.370544541821098	0.105762082049915	0.00380542124116693	0.00179840523628553	0.0409788135122793
g__Spyradosoma	0.91928421131731	0.462479452857505	0.250601836021407	0.678164724042973	0.626701498950619	0.546635028777864	0.524734811120719	0.790968145942164	0.91928421131731	0.87368787388252	0.640442193698662	0.462479452857505	0.922879987726332	0.790968145942164	0.94463646870772	0.893585355913409	0.94463646870772	0.790968145942164	0.784006726181035	0.699919854700502	0.87368787388252	0.640442193698662	0.728626816194487	0.900646696668433	0.728626816194487	0.937646906744846	0.866960164119641	0.364787326026863	0.567545047475443	0.53157215012607	0.893585355913409	0.937646906744846	0.517479107141192	0.9913785876584	0.997076599264575	0.389706996530039
g__Staphylococcus	0.287726330272926	0.326377679535909	0.958062149275841	0.744986687936773	0.698912698344632	0.487200070157602	0.0471567101639813	0.0252626637814729	0.0429584284992135	0.162745072317454	0.01608118210155	0.0393831712532467	0.0234749004173513	0.066493894257239	0.0223101316259095	0.0343582760436729	0.803018706389003	0.0360724802591588	0.0644613357177845	0.0486167656435708	0.121438701498217	0.546905971757513	0.244598326074307	0.433550100422057	0.0500732998447622	0.524722965394481	0.234036209970505	0.0206368858210635	0.839860303058083	0.881152969984769	0.247006884312663	0.836460915068078	0.494912903982521	0.398814117882565	0.161147206673943	0.927120207030186
g__Stercoripulliclostridium	0.638929856869178	0.115164151618295	0.214258145061256	0.637240014941101	0.986499068776436	0.723069178405984	0.828245121097685	0.979931910291984	7.61900750014301e-05	0.481681865197098	0.0416635831885011	0.793407828950931	0.31795621014461	0.326599127182999	0.0366083888014992	0.0620838992387364	0.306871954299374	0.0770102801810738	0.203676695641976	0.0067618224740699	0.543516576732057	0.936295363297428	0.546635028777864	0.609679162438415	0.205398096598882	0.787818128436959	0.278694825958443	0.0305126420868515	0.389372312648712	0.248512792911608	0.507215678957684	0.904967854462189	0.0163131958683913	0.654782272856743	0.516457143518193	0.3177965762458
g__Stercoripulliclostridium_A	0.184901956780366	0.00351587609214651	0.298709571421057	0.0820007574578859	0.296509996975287	0.221037448314913	0.726811001632579	0.617881599520356	1.79681205586176e-07	0.109769114926713	0.000337147109458516	0.385477290581702	0.112070279049964	0.0207072761142948	0.00183812029475025	0.00292331223687343	0.634183719475133	0.0433366491892983	0.0576345329203998	0.00157987972080739	0.0626081448277115	0.788408609776658	0.110622598629019	0.656685638955519	0.00848230928889968	0.429237252124317	0.139813396739613	0.218811552292378	0.321761389893826	0.904330647968889	0.159500764429302	0.719090888038425	6.32226231493316e-05	0.172269724713955	0.121445475841366	0.373402134042927
g__Stercorousia	0.390060829210887	0.30337704045186	0.121262139776965	0.115675874902558	0.773205983003315	0.871694974564686	0.184738149221789	0.0415428590143214	0.0451939375816094	0.989947945221766	0.409311437773488	0.0121613330879366	0.0957298473516842	0.701152654298179	0.303369262555553	0.296024971086671	0.0695476233385165	0.102366003130678	0.278380848096151	0.00732451193438239	0.42766800508904	0.955533437235584	0.993609766495921	0.523098126515362	0.268244386715274	0.554847900544715	0.991319379019594	0.0167168781845285	0.677361667695758	0.348420125217004	0.633846939882736	0.788408609776658	0.644070294861262	0.697156893711202	0.75823442470139	0.222958954490712
g__Streptococcus	0.0106131117250108	0.1112980420757	0.246450520424326	0.13697193089321	0.419018351525082	0.445481582302923	0.00125945001648289	0.0027908436873716	4.21772353220356e-06	0.0200240275505825	0.000346672869978664	0.00153283731032853	0.00374509760389468	0.00953083922136875	0.115164151618295	0.129293456731657	0.912804108264369	0.053337046110339	7.06853359268845e-05	0.00229548826442922	0.12882182362954	0.699919854700502	0.0108965379259484	0.0127050343422371	0.0129824863307199	0.0600991768033844	0.0179135307992315	0.0633666925168162	0.811143808317652	0.787203796594715	0.773571300262523	0.239700891971557	0.705214659202278	0.0346577541778931	0.00201573802722954	0.00142017570448904
g__Succinatimonas	0.0395447821209128	0.205219992638442	0.148805151223634	0.548207878179865	0.0648433723525791	0.0616380700106417	0.940059920208563	0.612261545070749	0.0072258747852508	0.024086604706961	0.000212459192104675	0.818709848995183	0.043696609967433	0.070796246623597	0.224257983681306	0.283600465924851	0.31873055524292	0.116623289239005	0.0652682448668093	0.172364859767236	0.665387572761368	0.78056211434466	0.191816998494564	0.798830298280165	0.270692580885192	0.385711247395753	0.0579226504933422	0.875681940953965	0.561872312688767	0.084622689435374	0.937646906744846	0.531584445943613	0.178321235984832	0.548207878179865	0.0932375589314213	0.0670647751165561
g__Succinivibrio	0.00157538884119179	0.00128593457448146	0.0510485804374637	0.0598519169771252	0.0560052496020095	0.0910845243659829	0.00433368456470336	0.0182956409678213	0.00568400452741192	0.000286365345711511	9.54126447801873e-05	0.00255623291673634	0.000489220173758895	0.00431908786093001	0.0494503525277757	0.0653727564178721	0.628857781453245	0.00735437065793445	4.33398675762232e-06	0.000361531450708078	0.0015049026761314	0.811334198622529	0.000759602522105161	0.00189406042196098	0.0149343214889457	0.00217658657702667	0.00537720666978388	0.0243624886123409	0.968471234763281	0.139961213943002	0.0255521014821705	0.0480390822364797	0.558368516429155	0.0448056171211487	0.000664003338478466	0.0109265048622803
g__Sutterella	0.0496072108605751	0.757196584031585	0.184911601538004	0.000130718005546357	0.0717092819600062	0.259606699932107	0.000855618281848114	7.97934429491784e-05	0.553426612887225	0.00489096407905164	0.111698907530139	7.16194138149228e-05	0.000320419971695418	0.154927495819535	0.208553182017175	0.333409278112686	0.246254164445002	0.302427446583926	0.00230523322145642	0.0310384693375455	0.071549207021377	0.806298418640824	0.00242441671152529	7.70001501395085e-05	0.809186144804694	0.000108807326444814	0.0015691800807863	0.106676871605577	0.807925368215387	0.48478943399281	3.12327135722679e-06	0.00131153037130437	0.00544511307011081	0.136398699898987	0.00156379213641111	0.0148369861522978
g__Tabaqchalia	0.0167318301529941	0.0083056285011823	0.227028820651786	0.164966888532924	0.260217307585864	0.340811555190441	0.763188910954805	0.774071735337445	3.3707684949966e-07	0.0321742389073144	7.9606748172396e-05	0.864958784269075	0.0680758257402794	0.000204748207382753	0.0847510840621644	0.0910845243659829	0.80013352907536	0.0549774172056944	0.00165127652875059	0.000198255050441777	0.0128402351103066	0.727095391331786	0.00488321344340136	0.867651666296797	0.00841078398706896	0.110216493997724	0.136421223856347	0.376579447256736	0.818863159206172	0.650458191585794	0.277640617481717	0.470248674938817	0.000174829196244819	0.152050228946003	0.0101755377114861	0.0938395035528854
g__Terrisporobacter	0.0163975969788338	0.377390324851699	0.878789055329053	0.446607736087012	0.4718413272824	0.0699942169641993	0.729815887065654	0.634777283021968	0.79697042374098	0.0381341831651709	0.920698479830363	0.515743054628655	0.0438139235510078	0.162115864470587	0.0024465950703086	0.00114256784508557	0.0182852279031471	0.330145538236692	0.0448427548641724	0.129658241294667	0.579744917423067	0.337188342947098	0.000600711889697564	0.0929995492807278	0.098270729950912	0.040580326801954	0.0330557549228867	0.673433778597364	0.933954324532944	0.16217924838207	0.5581210952856	0.0871897136875692	0.885164364932312	0.20560390622326	0.00352347965606856	0.881245799646275
g__Thermophilibacter	0.00175357101995335	0.0471156186108951	0.128713043739466	0.19988941831276	0.721936381040312	0.257713174380989	0.662371262551357	0.937158255082972	2.03003718555897e-08	0.113486354106691	3.92735592508909e-05	0.925461900224888	0.08570718605021	0.000262334592305751	0.164444321046881	0.265094621923096	0.481639143730751	0.0125959710120988	0.00342986791470936	0.000142606561178258	0.0954703664383655	0.349787202491964	0.0546771490098509	0.954875865439811	0.000256823971993545	0.4397242667945	0.0351854063738326	0.0686582557538371	0.801331139704386	0.650680247267539	0.556787931663141	0.8994921508085	0.00939407336995445	0.405541242434519	0.0358587564540128	0.242298710834226
g__Thomasclavelia	0.00349983527477395	0.280179736664046	0.158932601750043	0.00118007298628681	0.118284034166091	0.268195731080337	0.000471603570035876	0.0198795556728301	0.128079498072756	0.0292386424955518	0.0153170737986339	0.00107138642813525	0.000804788785873322	0.267265815813481	0.18465567211295	0.229759472953656	0.718962050804121	0.0516097805012572	0.00143300739488609	0.000461388541961129	0.124153819159576	0.995350265378412	0.00256453190661197	0.000194369857611813	0.0483143400395047	0.0627945464191154	0.00381924241790633	0.670588790797189	0.768684157371692	0.294747489581266	0.0274569428847279	0.066274523338402	0.00997875818858428	0.627973288331527	0.00359555173810732	0.105671455545241
g__Tidjanibacter	0.136761090752285	0.121445475841366	0.0814408610490402	0.592128940287893	0.894205008856259	0.765568301216627	0.00756699383605627	0.16260237411574	0.000893561698343567	0.36557910337776	0.00255682654015609	0.0421067573235099	0.257832744587854	0.00771779167300767	0.361873054237887	0.449695335271304	0.374420194923319	0.0290187834401917	0.0137521029955464	0.000385401012332717	0.140088942819321	0.998091481503925	0.1644731641078	0.308162227415911	0.0244672657682141	0.389706817859093	0.567961862786461	0.443323815447718	0.567545047475443	0.663338551933298	0.611161312725927	0.520224361544979	0.770241994862841	0.396435990644429	0.128079498072756	0.448283497500871
g__Treponema_F	0.545987420638553	0.561179279057573	0.787203796594715	0.397256479343827	0.140342748215377	0.168837303430993	0.427966330160507	0.0941627308125139	0.402089249805364	0.156490978857394	0.906577223738847	0.390432520569128	0.581857640128583	0.700303719348188	0.0666938823064183	0.0582709903014685	0.233988250202453	0.9913785876584	0.533492298029947	0.985621517138896	0.968472250934303	0.997929183494327	0.113663951591988	0.136827649617279	0.556787931663141	0.450098653279601	0.0167168781845285	0.71001051458717	0.577022656676244	0.830003895302959	0.44772312933506	0.0294029001390542	0.136270801309461	0.943206466406191	0.4025755895071	0.367651610165559
g__Turicibacter	0.00198451305669597	0.150058165370001	0.522185944925758	0.00830736068587033	0.131296287414765	0.00514216673191685	0.00902902678928778	0.0883619457968373	0.14826721933396	0.000123096731048496	0.0592661034651185	0.0246118878899985	0.000135823537671022	0.0834909906666421	0.000198255050441777	6.81850414545342e-05	0.00866952357039339	0.657981907044486	1.72552023616424e-05	0.00898235314952284	0.215890919541863	0.122736720332208	1.99112707727202e-05	0.000913645116140732	0.809686763943347	0.000722753202810601	0.00810942609922929	0.996733730616612	0.0308446225515818	0.0138119000923841	0.264902826994123	0.0250259790304541	0.384765079833359	0.0244209353273747	1.21584158154455e-05	0.119347024543959
g__Tyzzerella	0.0470356508674479	0.279452291736615	0.576264418765594	0.797783076160986	0.866079296781551	0.436215427563142	0.00562588924260007	0.232432377170988	0.0512533477921308	0.191668910279649	0.00769716683222287	0.196648943709968	0.0178039840035816	0.151699196148189	0.110104002057239	0.139588602218428	0.868560703943145	0.445123262130807	0.00331260126562942	0.0660785942793527	0.122075000372001	0.823194164976354	0.0647245294485817	0.0405942943199798	0.0518577119638752	0.220637833635563	0.071868433538949	0.346887623319001	0.876325790793318	0.850910289415712	0.173164740151655	0.196442605124035	0.830388727471774	0.699919854700502	0.0181396501888662	0.293678287769779
g__UBA10677	0.301847078795279	0.790968145942164	0.179154187806106	0.453272928105809	0.508065705409661	0.794608905318758	0.206719929081778	0.0224729755869817	0.277944105940652	0.835485804612115	0.0932115735276153	0.0174246087812716	0.188207722262124	0.608844240403168	0.860655413230956	0.958133744000476	0.0360000916128791	0.0896771399270772	0.196068944256382	0.0149155171797138	0.364787326026863	0.627246985198153	0.878797460590157	0.143713122595845	0.0249121354537807	0.740058270546617	0.45651639461887	0.0026896630883687	0.606655234647675	0.265094621923096	0.411755026536727	0.486932898302136	0.06469872523181	0.577022656676244	0.807811622537523	0.406564922207009
g__UBA1081	0.165043250788583	0.0505292706877315	0.831024185206236	0.910313494823047	0.912211757144118	0.567684999788111	0.581476317719039	0.798830298280165	0.00287290824990097	0.836013689193505	0.0738688825714102	0.687317263412566	0.249643674096564	0.426006989818746	0.0565584814253194	0.0554446367252467	0.538204596274675	0.0324394452755947	0.300300836057741	0.002830794471408	0.252563813042039	0.963500803120119	0.452587666680206	0.881956347646606	0.0498905599578059	0.592122848551971	0.430757783983484	0.0299381191386486	0.119493717042128	0.918521163834361	0.963500803120119	0.893805772958376	0.537393092312278	0.751798090165768	0.349494191085167	0.59069322962768
g__UBA11452	0.0471942572519382	0.0317265876819097	0.111778129099461	0.0611109337361593	0.605140507755936	0.48340495646153	0.602689546733507	0.467180437706386	9.67735271526895e-07	0.446670755904514	0.00583750407911405	0.439811414579081	0.332144796862286	0.00511849110209259	0.0077577898620484	0.0305707409574658	0.610241318385537	0.0292386424955518	0.0619810784898244	0.00022313953457789	0.215721225925324	0.870311779643723	0.101458519921196	0.36296242010479	0.0175985225494948	0.755940455923836	0.273851280037788	0.573763344567629	0.120034606063168	0.717256540085408	0.181673054882254	0.947530795790144	7.94810038757107e-07	0.343952963420255	0.119040860585425	0.823145723753591
g__UBA11471	0.0972649104057831	0.0285166431743738	0.038503256416473	0.549876990874614	0.501034870235638	0.246115191240471	0.672011989265224	0.900646696668433	1.08292226793954e-05	0.00881998270401212	7.37658538014417e-07	0.994196978145264	0.0498819552271774	0.00120734136587798	0.0401756968453989	0.077444192837813	0.78055674470357	0.0241175139102263	0.00379606985070453	0.00146942459877209	0.0434421739586128	0.800895333578975	0.217382573892599	0.64567340087849	0.000894850423382837	0.179111308471975	0.156594602822827	0.253271064739989	0.971751774607331	0.657822416456911	0.987128592749765	0.608844240403168	0.0401613405039375	0.0321765322979928	0.0545481171365407	0.0229473812436219
g__UBA11549	0.0799188835136354	0.0140545832625844	0.164101189293361	0.448960922953001	0.625403295927906	0.74181804328018	0.850869636518653	0.82722944069624	6.13541178782777e-06	0.085716669004153	0.00110565561661154	0.87368787388252	0.0988081436321409	0.0283066091825893	0.0395553396622741	0.0995126620762684	0.635580308711187	0.250210997757891	0.0250259790304541	0.012044819089134	0.207760437021619	0.907242844208612	0.279592228576601	0.989123529765319	0.0201561467204816	0.862848316386288	0.365796005259233	0.136769699552574	0.643028958526254	0.382566482551732	0.720316769913981	0.490249930939094	0.000962174332297326	0.700303719348188	0.125077751787759	0.0572957838149183
