contig_ID,MGE_ID,cARG_ID,Distance,MGE_Type,MGE_symbol,ARG,Drug_Class,Resistance_Mechanism,ARG_Start,ARG_End,ARG_Strand,MGE_Start,MGE_End,MGE_Strand,kingdom,phylum,class,order,family,genus,species,label
SRR21163455_k127_83699,SRR21163455_k127_83699_2,SRR21163455_k127_83699_1,164,qacEdelta,qacEdelta,aadA2,aminoglycoside antibiotic,antibiotic inactivation,1,924,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163455_k127_83699,SRR21163455_k127_83699_2,SRR21163455_k127_83699_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1088,1435,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163455_k127_83699,SRR21163455_k127_83699_2,SRR21163455_k127_83699_3,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1429,2268,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163455_k127_83699,SRR21163455_k127_83699_5,SRR21163455_k127_83699_1,1955,tniB,tniB,aadA2,aminoglycoside antibiotic,antibiotic inactivation,1,924,1,2879,3016,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163455_k127_83699,SRR21163455_k127_83699_5,SRR21163455_k127_83699_2,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1088,1435,1,2879,3016,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163455_k127_83699,SRR21163455_k127_83699_5,SRR21163455_k127_83699_3,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,1429,2268,1,2879,3016,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163456_k127_79389,SRR21163456_k127_79389_3,SRR21163456_k127_79389_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,823,1662,-1,1656,2003,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
SRR21163456_k127_79389,SRR21163456_k127_79389_3,SRR21163456_k127_79389_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1656,2003,-1,1656,2003,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
SRR21163457_k127_893,SRR21163457_k127_893_3,SRR21163457_k127_893_1,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1,618,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_3,SRR21163457_k127_893_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,2084,2923,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_3,SRR21163457_k127_893_2,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,749,1537,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_3,SRR21163457_k127_893_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1743,2090,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_6,SRR21163457_k127_893_1,2916,tniB,tniB,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1,618,1,3534,3671,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_6,SRR21163457_k127_893_4,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,2084,2923,1,3534,3671,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_6,SRR21163457_k127_893_2,1997,tniB,tniB,aadA5,aminoglycoside antibiotic,antibiotic inactivation,749,1537,1,3534,3671,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_6,SRR21163457_k127_893_3,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1743,2090,1,3534,3671,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_7,SRR21163457_k127_893_1,3440,transposase,tnpA,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1,618,1,4058,4822,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_7,SRR21163457_k127_893_4,1135,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,2084,2923,1,4058,4822,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_7,SRR21163457_k127_893_2,2521,transposase,tnpA,aadA5,aminoglycoside antibiotic,antibiotic inactivation,749,1537,1,4058,4822,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163457_k127_893,SRR21163457_k127_893_7,SRR21163457_k127_893_3,1968,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1743,2090,1,4058,4822,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163458_k127_240149,SRR21163458_k127_240149_3,SRR21163458_k127_240149_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,306,1145,-1,1139,1486,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163458_k127_240149,SRR21163458_k127_240149_3,SRR21163458_k127_240149_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1139,1486,-1,1139,1486,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163458_k127_240149,SRR21163458_k127_240149_3,SRR21163458_k127_240149_4,164,qacEdelta,qacEdelta,aadA2,aminoglycoside antibiotic,antibiotic inactivation,1650,2573,-1,1139,1486,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_1,SRR21163461_k127_986100_5,2183,transposase,tnpA,aadA5,aminoglycoside antibiotic,antibiotic inactivation,3002,3790,-1,55,819,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_1,SRR21163461_k127_986100_3,797,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,1616,2455,-1,55,819,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_1,SRR21163461_k127_986100_6,3102,transposase,tnpA,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,3921,4538,-1,55,819,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_1,SRR21163461_k127_986100_4,1630,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2449,2796,-1,55,819,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_4,SRR21163461_k127_986100_5,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,3002,3790,-1,2449,2796,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_4,SRR21163461_k127_986100_3,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1616,2455,-1,2449,2796,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_4,SRR21163461_k127_986100_6,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,3921,4538,-1,2449,2796,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163461_k127_986100,SRR21163461_k127_986100_4,SRR21163461_k127_986100_4,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2449,2796,-1,2449,2796,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163513_k127_341018,SRR21163513_k127_341018_3,SRR21163513_k127_341018_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,306,1145,-1,1139,1486,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
SRR21163513_k127_341018,SRR21163513_k127_341018_3,SRR21163513_k127_341018_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1139,1486,-1,1139,1486,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
SRR21163516_k127_485800,SRR21163516_k127_485800_2,SRR21163516_k127_485800_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1088,1435,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163516_k127_485800,SRR21163516_k127_485800_2,SRR21163516_k127_485800_3,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1429,2268,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163516_k127_485800,SRR21163516_k127_485800_2,SRR21163516_k127_485800_1,164,qacEdelta,qacEdelta,aadA2,aminoglycoside antibiotic,antibiotic inactivation,1,924,1,1088,1435,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163517_k127_9673,SRR21163517_k127_9673_5,SRR21163517_k127_9673_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,2167,3006,-1,3000,3347,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.unclassified
SRR21163517_k127_9673,SRR21163517_k127_9673_5,SRR21163517_k127_9673_7,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,4472,5089,-1,3000,3347,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.unclassified
SRR21163517_k127_9673,SRR21163517_k127_9673_5,SRR21163517_k127_9673_5,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,3000,3347,-1,3000,3347,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.unclassified
SRR21163517_k127_9673,SRR21163517_k127_9673_5,SRR21163517_k127_9673_6,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,3553,4341,-1,3000,3347,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.unclassified
SRR21163519_k127_90048,SRR21163519_k127_90048_1,SRR21163519_k127_90048_4,1135,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,1201,2040,-1,1,66,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163519_k127_90048,SRR21163519_k127_90048_1,SRR21163519_k127_90048_5,1968,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2034,2381,-1,1,66,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163519_k127_90048,SRR21163519_k127_90048_2,SRR21163519_k127_90048_4,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,1201,2040,-1,453,590,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163519_k127_90048,SRR21163519_k127_90048_2,SRR21163519_k127_90048_5,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2034,2381,-1,453,590,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163519_k127_90048,SRR21163519_k127_90048_5,SRR21163519_k127_90048_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1201,2040,-1,2034,2381,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163519_k127_90048,SRR21163519_k127_90048_5,SRR21163519_k127_90048_5,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2034,2381,-1,2034,2381,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163520_k127_133537,SRR21163520_k127_133537_1,SRR21163520_k127_133537_4,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1785,2132,-1,204,341,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163520_k127_133537,SRR21163520_k127_133537_1,SRR21163520_k127_133537_3,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,952,1791,-1,204,341,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163520_k127_133537,SRR21163520_k127_133537_4,SRR21163520_k127_133537_4,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1785,2132,-1,1785,2132,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163520_k127_133537,SRR21163520_k127_133537_4,SRR21163520_k127_133537_3,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,952,1791,-1,1785,2132,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_3,SRR21163521_k127_3105_1,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1,618,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_3,SRR21163521_k127_3105_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,2084,2923,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_3,SRR21163521_k127_3105_2,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,749,1537,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_3,SRR21163521_k127_3105_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1743,2090,1,1743,2090,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_6,SRR21163521_k127_3105_1,3203,transposase,tnpA,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1,618,1,3821,3883,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_6,SRR21163521_k127_3105_4,898,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,2084,2923,1,3821,3883,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_6,SRR21163521_k127_3105_2,2284,transposase,tnpA,aadA5,aminoglycoside antibiotic,antibiotic inactivation,749,1537,1,3821,3883,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163521_k127_3105,SRR21163521_k127_3105_6,SRR21163521_k127_3105_3,1731,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1743,2090,1,3821,3883,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_4,SRR21163523_k127_153978_7,1630,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4806,5153,-1,2412,3176,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_4,SRR21163523_k127_153978_8,2146,transposase,tnpA,AAC(6')-Ib3,aminoglycoside antibiotic,antibiotic inactivation,5322,5876,-1,2412,3176,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_4,SRR21163523_k127_153978_6,797,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,3973,4812,-1,2412,3176,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_7,SRR21163523_k127_153978_7,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4806,5153,-1,4806,5153,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_7,SRR21163523_k127_153978_8,169,qacEdelta,qacEdelta,AAC(6')-Ib3,aminoglycoside antibiotic,antibiotic inactivation,5322,5876,-1,4806,5153,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163523_k127_153978,SRR21163523_k127_153978_7,SRR21163523_k127_153978_6,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,3973,4812,-1,4806,5153,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__unclassified Microbacterium species,plasmid.Actinobacteria
SRR21163524_k127_7405,SRR21163524_k127_7405_1,SRR21163524_k127_7405_1,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,168,515,1,168,515,1,k__Bacteria,p__Pseudomonadota,c__unclassified Pseudomonadota class,o__unclassified Pseudomonadota order,f__unclassified Pseudomonadota family,g__unclassified Pseudomonadota genus,s__unclassified Pseudomonadota species,plasmid.Proteobacteria
SRR21163525_k127_105641,SRR21163525_k127_105641_3,SRR21163525_k127_105641_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,936,1775,-1,1769,2116,-1,k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia nasimurium,unclassified.unclassified
