MGE_subtype,ARG,species,gut_locations
tnpA,cfrA,s__Parabacteroides goldsteinii,Feces
tnpA,FosB3,s__unclassified Enterococcus species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
rep7,catA8,s__Enterococcus faecium,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
tnpA,FosB3,s__unclassified Enterococcus species,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
rep13,Streptococcus suis chloramphenicol acetyltransferase,s__Streptococcus thermophilus,Feces
tnpA,APH(3')-IIIa,s__Staphylococcus aureus,Feces
tnpA,ErmB,s__Staphylococcus aureus,Feces
tnpA,SAT-4,s__Staphylococcus aureus,Feces
tnpA,aad(6),s__Staphylococcus aureus,Feces
Tn916,tet(M),s__Streptococcus pyogenes,Feces
Tn916,tet(M),s__Streptococcus pyogenes,Feces
Tn916,tet(M),s__Streptococcus pyogenes,Feces
qacEdelta,qacEdelta1,s__Neomicrococcus aestuarii,Feces
qacEdelta,sul1,s__Neomicrococcus aestuarii,Feces
rep7,catA8,s__Enterococcus faecium,Feces
tnpA,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
qacEdelta,aadA5,s__unclassified Actinomycetes species,Feces
tniB,aadA5,s__unclassified Actinomycetes species,Feces
tnpA,aadA5,s__unclassified Actinomycetes species,Feces
qacEdelta,qacEdelta1,s__unclassified Actinomycetes species,Feces
tniB,qacEdelta1,s__unclassified Actinomycetes species,Feces
tnpA,qacEdelta1,s__unclassified Actinomycetes species,Feces
qacEdelta,sul1,s__unclassified Actinomycetes species,Feces
tniB,sul1,s__unclassified Actinomycetes species,Feces
tnpA,sul1,s__unclassified Actinomycetes species,Feces
tnpA,FosB3,s__Enterococcus faecium,Feces
tnpA,fexA,s__Enterococcus faecium,Feces
tnpA,fexA,s__Enterococcus faecium,Feces
tnpA,OXA-347,s__Sphingobacterium sp. BN32,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,catA8,s__Enterococcus faecium,Feces
Tn916,catA8,s__Enterococcus faecium,Feces
Tn916,catA8,s__Enterococcus faecium,Feces
Tn916,catA8,s__Enterococcus faecium,Feces
Tn916,catA8,s__Enterococcus faecium,Feces
rep7,catA8,s__Enterococcus faecium,Feces
repUS12,catA8,s__Enterococcus faecium,Feces
intI1,aadA2,s__Bifidobacterium pullorum,Feces
tnpA,tet(45),s__Staphylococcus aureus,Feces
tnpA,fexA,s__Campylobacter jejuni,Feces
tnpA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Enterococcus faecalis,Feces
tnpA,tet(A),s__Escherichia coli,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
tnpA,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,sul1,s__unclassified Gammaproteobacteria species,Feces
tnpA,sul1,s__unclassified Gammaproteobacteria species,Feces
Tn916,tet(M),s__unclassified Bacteria species,Feces
Tn916,tet(M),s__unclassified Escherichia species,Feces
intI1,arr-2,s__Enterobacter hormaechei,Feces
qacEdelta,arr-2,s__Enterobacter hormaechei,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA,FosA3,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
rep7,catA8,s__Enterococcus lactis,Feces
tnpA,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpAIS50-A,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
rep22,ErmC,s__Staphylococcus aureus,Feces
qacEdelta,aadA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA17,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,sul1,s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(A),s__unclassified Bacteria species,Feces
IS26,dfrA14,s__unclassified Enterobacteriaceae species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
Tn916,tet(M),s__Enterococcus cecorum,Feces
Tn916,tet(M),s__Enterococcus cecorum,Feces
Tn916,tet(M),s__Enterococcus cecorum,Feces
tnpA,FosB3,s__Enterococcus cecorum,Feces
tnpA,TEM-1,s__unclassified root species,Feces
tnpA,adeF,s__Klebsiella pneumoniae,Feces
tnpA,oqxA,s__Klebsiella pneumoniae,Feces
qacEdelta,qacL,s__Pseudomonas aeruginosa,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
qacEdelta,aadA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA17,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacJ,s__unclassified Gammaproteobacteria species,Feces
tnpA,OXA-58,s__Acinetobacter baumannii,Feces
qacEdelta,dfrA12,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Enterobacterales species,Feces
tnpA,APH(3')-Ia,s__unclassified Enterobacterales species,Feces
rep7,catA8,s__Enterococcus faecium,Feces
tnpA10,tet(B),s__Pasteurella multocida,Feces
tnpA10,tet(R),s__Pasteurella multocida,Feces
tnpA,TEM-1,s__Salmonella enterica,Feces
tnpA,TEM-1,s__Salmonella enterica,Feces
intI1,AAC(6')-Ib9,s__Enterobacter hormaechei,Feces
intI1,arr-3,s__Enterobacter hormaechei,Feces
tnpA,fexB,s__Limosilactobacillus fermentum,Feces
ISCR-orf513,catII from Escherichia coli K-12,s__Escherichia coli,Feces
rep7,spd,s__Staphylococcus aureus,Feces
rep22,ErmC,s__Staphylococcus aureus,Feces
tnpA,tet(B),s__Pasteurella multocida,Feces
tnpA10,tet(B),s__Pasteurella multocida,Feces
tnpA,tet(R),s__Pasteurella multocida,Feces
tnpA10,tet(R),s__Pasteurella multocida,Feces
intI1,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
qacEdelta,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,tet(O),s__Campylobacter sp. RM5004,Feces
tnpA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Staphylococcus aureus,Feces
tnpA,Streptococcus suis chloramphenicol acetyltransferase,s__Staphylococcus aureus,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
rep7,catA8,s__unclassified Enterococcus species,Feces
rep7,catA8,s__Vagococcus fluvialis,Feces
qacEdelta,ANT(2'')-Ia,s__Quatrionicoccus australiensis,Feces
qacEdelta,qacEdelta1,s__Quatrionicoccus australiensis,Feces
qacEdelta,sul1,s__Quatrionicoccus australiensis,Feces
tnpA10,tet(B),s__unclassified Pasteurellaceae species,Feces
tnpA10,tet(R),s__unclassified Pasteurellaceae species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(3')-VIa,s__unclassified Enterobacterales species,Feces
intI1,dfrA27,s__unclassified Bacteria species,Feces
tnpA,lnuA,s__unclassified Lactobacillaceae species,Feces
tnpA,tet(A),s__unclassified Pseudomonadota species,Feces
tnpA,tet(A),s__unclassified Pseudomonadota species,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
rep22,ErmC,s__Bacillus cereus,Feces
tnpA,tet(45),s__Streptococcus suis,Feces
tnpA,tet(O),s__Streptococcus suis,Feces
tnpA,ANT(9)-Ia,s__unclassified Staphylococcaceae species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,tet(O),s__Campylobacter sp. RM5004,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
tnpA,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(R),s__Gallibacterium salpingitidis,Feces
qacEdelta,dfrA12,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(3')-Ia,s__Sphingopyxis terrae,Feces
qacEdelta,qacL,s__Escherichia coli,Feces
tnpA,qacL,s__Escherichia coli,Feces
tnpA,bacA,s__unclassified Enterobacteriaceae species,Feces
repUS12,ErmC,s__Enterococcus faecalis,Feces
IS26,dfrA14,s__unclassified Enterobacteriaceae species,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA,fexA,s__Vagococcus fluvialis,Feces
Tn916,tet(M),s__Staphylococcus aureus,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
IS91,APH(3')-IIa,s__Escherichia coli,Feces
tnpAIS50-A,APH(3')-IIa,s__Escherichia coli,Feces
tnpA,fexB,s__Enterococcus faecium,Feces
tnpA,CTX-M-65,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(3')-VIa,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
rep7,spd,s__Staphylococcus aureus,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
rep7,catA8,s__Staphylococcus aureus,Feces
tnpA,catA8,s__Staphylococcus aureus,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
rep7,tet(45),s__Mammaliicoccus sciuri,Feces
qacEdelta,aadA2,s__unclassified Enterobacterales species,Feces
qacEdelta,qacEdelta1,s__unclassified Enterobacterales species,Feces
qacEdelta,sul1,s__unclassified Enterobacterales species,Feces
tnpA,FosA3,s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(45),s__Campylobacter jejuni,Feces
tnpA,tet(O),s__Campylobacter jejuni,Feces
tnpA,tet(A),s__unclassified Enterobacterales species,Feces
tnpA,aadA5,s__unclassified Enterobacterales species,Feces
tnpA,dfrA17,s__unclassified Enterobacterales species,Feces
IS91,APH(3')-IIa,s__Escherichia coli,Feces
tnpA,APH(3')-IIa,s__Escherichia coli,Feces
tnpAIS50-A,APH(3')-IIa,s__Escherichia coli,Feces
rep7,catA8,s__Enterococcus faecium,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
qacEdelta,qacG,s__unclassified Gammaproteobacteria species,Feces
tnpA,CTX-M-65,s__unclassified Gammaproteobacteria species,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
tnpA,FosB3,s__unclassified Enterococcus species,Feces
tnpA,AAC(3)-IVa,s__unclassified Gammaproteobacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Gammaproteobacteria species,Feces
repUS12,ANT(4')-Ia,s__unclassified Enterococcus species,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,tet(O),s__Campylobacter sp. RM5004,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
intI1,aadA2,s__Escherichia coli,Feces
qacEdelta,aadA2,s__Escherichia coli,Feces
intI1,qacEdelta1,s__Escherichia coli,Feces
qacEdelta,qacEdelta1,s__Escherichia coli,Feces
intI1,sul1,s__Escherichia coli,Feces
qacEdelta,sul1,s__Escherichia coli,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
tnpA,ANT(9)-Ia,s__Staphylococcus aureus,Feces
tnpA,APH(3')-Ia,s__unclassified Enterobacterales species,Feces
tnpA,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpA,AAC(3)-IVa,s__unclassified root species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
intI1,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
intI1,aadA2,s__Enterobacter hormaechei,Feces
tnpA,tet(Z),s__Corynebacterium striatum,Feces
repUS12,ANT(4')-Ia,s__Enterococcus faecalis,Feces
tnpA,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(B),s__Gallibacterium salpingitidis,Feces
tnpA,tet(R),s__Gallibacterium salpingitidis,Feces
tnpA10,tet(R),s__Gallibacterium salpingitidis,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
rep1,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Staphylococcus aureus,Feces
tnpA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Staphylococcus aureus,Feces
IS26,dfrA14,s__unclassified Enterobacteriaceae species,Feces
IS91,sul2,s__unclassified Bacteria species,Feces
intI1,aadA2,s__Escherichia coli,Feces
qacEdelta,aadA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA17,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,sul1,s__unclassified Gammaproteobacteria species,Feces
rep7,catA8,s__Enterococcus faecium,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpAIS50-A,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
rep7,Staphylococcus intermedius chloramphenicol acetyltransferase,s__Staphylococcus aureus,Feces
rep7,spd,s__unclassified Staphylococcus species,Feces
rep13,lnuA,s__Mammaliicoccus sciuri,Feces
rep22,FosD,s__Nosocomiicoccus massiliensis,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
rep22,FosBx1,s__Listeria innocua,Feces
rep7,tet(K),s__Staphylococcus aureus,Feces
repUS12,ErmC,s__Staphylococcus aureus,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,sul3,s__Escherichia coli,Feces
tnpA,TEM-1,s__unclassified root species,Feces
intI1,ANT(2'')-Ia,s__unclassified Gammaproteobacteria species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,poxtA,s__unclassified Lactobacillales species,Feces
tnpA,APH(3')-Ia,s__Corynebacterium nuruki,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
tniB,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
tniB,sul1,s__unclassified Bacteria species,Feces
rep22,ANT(4')-Ia,s__unclassified Staphylococcaceae species,Feces
tnpA,ANT(4')-Ia,s__unclassified Staphylococcaceae species,Feces
tnpA,ANT(9)-Ia,s__Staphylococcus aureus,Feces
tnpA,APH(3')-VIa,s__unclassified Moraxellaceae species,Feces
intI1,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
qacEdelta,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA10,tet(B),s__unclassified Pasteurellaceae species,Feces
tnpA10,tet(R),s__unclassified Pasteurellaceae species,Feces
tnpA,cfrA,s__Staphylococcus aureus,Feces
rep7,spd,s__unclassified Staphylococcus species,Feces
tnpA,tet(O),s__Campylobacter jejuni,Feces
rep7,catA8,s__Staphylococcus aureus,Feces
tnpA,AAC(3)-IVa,s__Corynebacterium sp. 22KM0430,Feces
tnpA,AAC(3)-IVa,s__Corynebacterium sp. 22KM0430,Feces
tnpA,APH(4)-Ia,s__Corynebacterium sp. 22KM0430,Feces
tnpA,APH(4)-Ia,s__Corynebacterium sp. 22KM0430,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,tet(O),s__Campylobacter sp. RM5004,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,tet(B),s__Pasteurella multocida,Feces
tnpA10,tet(B),s__Pasteurella multocida,Feces
tnpA,tet(R),s__Pasteurella multocida,Feces
tnpA10,tet(R),s__Pasteurella multocida,Feces
intI1,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
qacEdelta,AAC(6')-Ib8,s__Enterobacter hormaechei,Feces
intI1,aadA2,s__Enterobacter hormaechei,Feces
qacEdelta,aadA2,s__Enterobacter hormaechei,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
qacEdelta,catB3,s__unclassified Pseudomonadota species,Feces
qacEdelta,qacEdelta1,s__unclassified Pseudomonadota species,Feces
qacEdelta,sul1,s__unclassified Pseudomonadota species,Feces
tnpA,EstT,s__Sphingobacterium sp. BN32,Feces
tnpA,sul2,s__unclassified Gammaproteobacteria species,Feces
IS91,APH(3')-IIa,s__Escherichia coli,Feces
tnpA,APH(3')-IIa,s__Escherichia coli,Feces
tnpAIS50-A,APH(3')-IIa,s__Escherichia coli,Feces
qacEdelta,dfrA12,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,aadA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA17,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,sul1,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(3')-VIa,s__unclassified Enterobacterales species,Feces
IS91,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
IS91,APH(6)-Id,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
